sample_rate,total_abs_err,pct_abs_err,rmse,mape,sd_pct_err,num_alts,num_choosers,scale,run_id
0.6,222.64162,0.2968554890950521,1.478577,0.39387903,0.288404,200,750,0.5,5
0.7,152.98901,0.2039853515625,0.9816714,0.29686347,0.1882583,200,750,0.5,5
0.8,92.13086,0.1228411458333333,0.5797831,0.1974226,0.109478,200,750,0.5,5
0.9,41.00876,0.0546783447265625,0.25476986,0.09840062,0.047588907,200,750,0.5,5
1.0,0.0,0.0,0.0,0.0,0.0,200,750,0.5,5
0.1,767.8484,1.0237978515625,14.156547,0.8791363,1.3852199,200,750,0.75,5
0.2,534.194,0.7122586263020834,7.294565,0.7862819,0.70936406,200,750,0.75,5
0.3,381.9406,0.509254150390625,4.490997,0.68587065,0.43534377,200,750,0.75,5
0.4,276.55026,0.3687336832682291,2.946319,0.5903816,0.2838337,200,750,0.75,5
0.5,198.78052,0.2650406901041666,1.9462584,0.49907035,0.18562579,200,750,0.75,5
0.6,134.06522,0.1787536214192708,1.272741,0.39667255,0.120536506,200,750,0.75,5
0.7,85.391205,0.1138549397786458,0.7919782,0.2961469,0.07452459,200,750,0.75,5
0.8,48.15512,0.0642068277994791,0.43665484,0.19890621,0.040435005,200,750,0.75,5
0.9,20.041294,0.0267217254638671,0.17893983,0.099943854,0.016291069,200,750,0.75,5
1.0,0.0,0.0,0.0,0.0,0.0,200,750,0.75,5
0.1,356.5233,0.4753643798828125,7.37487,0.89756316,0.3356911,200,750,1.0,5
0.2,199.3869,0.2658492024739583,3.5368326,0.7985065,0.16289856,200,750,1.0,5
0.3,126.00432,0.1680057576497395,2.0986636,0.69949555,0.097036794,200,750,1.0,5
0.4,84.86174,0.1131489868164062,1.3710803,0.598465,0.06349967,200,750,1.0,5
0.5,56.554863,0.0754064839680989,0.8934322,0.4986719,0.041410282,200,750,1.0,5
0.6,36.719154,0.0489588724772135,0.567951,0.40060103,0.026282214,200,750,1.0,5
0.7,22.766665,0.0303555526733398,0.34895077,0.30004627,0.01613672,200,750,1.0,5
0.8,12.758554,0.0170114059448242,0.19488135,0.19945735,0.008993161,200,750,1.0,5
0.9,5.3109093,0.0070812123616536,0.08067472,0.099810325,0.0037103123,200,750,1.0,5
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.0,5
0.1,433.20685,0.577609130859375,9.300103,0.88862264,0.48343715,200,750,1.25,5
0.2,234.25137,0.3123351643880208,3.8491945,0.796548,0.2009945,200,750,1.25,5
0.3,135.50296,0.1806706136067708,2.081839,0.69603974,0.10870865,200,750,1.25,5
0.4,77.680984,0.1035746459960937,1.1227185,0.59933543,0.058761198,200,750,1.25,5
0.5,43.25932,0.0576790924072265,0.6002366,0.50144625,0.031596437,200,750,1.25,5
0.6,24.93267,0.0332435607910156,0.3403559,0.4004834,0.017987885,200,750,1.25,5
0.7,13.917316,0.0185564219156901,0.18845485,0.30082667,0.009939609,200,750,1.25,5
0.8,7.190689,0.0095875854492187,0.09672345,0.20036893,0.005095718,200,750,1.25,5
0.9,2.823938,0.003765250523885,0.03798421,0.10006587,0.0019970657,200,750,1.25,5
1.0,0.0,0.0,0.0,0.0,0.0,200,750,1.25,5
0.1,226.64865,0.3021982014973958,3.603466,0.9011121,0.18769485,200,750,1.5,5
0.2,94.22144,0.1256285909016927,1.3188453,0.80208755,0.071017385,200,750,1.5,5
0.3,49.655838,0.066207784016927,0.65991807,0.70262647,0.03619072,200,750,1.5,5
0.4,29.96771,0.0399569473266601,0.3936477,0.5999187,0.021692354,200,750,1.5,5
0.5,17.570288,0.0234270502726237,0.2289184,0.4999772,0.012565329,200,750,1.5,5
